state,county,state_name,county_name,population,subgroup_type,subgroup,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
55,51,Wisconsin,Iron County,5676,race-ethnicity,"Majority White, Non-Hispanic",0.173913,0.251791,0.0960351,1,8.052805281,10.34983498,3,3
55,53,Wisconsin,Jackson County,20478,all,All,0.2411576,0.2887789,0.1935362,1,19.26183128,17.14814815,1,1
55,53,Wisconsin,Jackson County,20478,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,53,Wisconsin,Jackson County,20478,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,53,Wisconsin,Jackson County,20478,race-ethnicity,"Majority White, Non-Hispanic",0.2411576,0.2887789,0.1935362,1,19.26183128,17.14814815,2,2
55,55,Wisconsin,Jefferson County,85129,all,All,0.2348541,0.2575854,0.2121229,1,42.72686366,26.81955902,1,1
55,55,Wisconsin,Jefferson County,85129,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,55,Wisconsin,Jefferson County,85129,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,55,Wisconsin,Jefferson County,85129,race-ethnicity,"Majority White, Non-Hispanic",0.2348541,0.2575854,0.2121229,1,42.72686366,26.81955902,1,1
55,57,Wisconsin,Juneau County,26617,all,All,0.2358722,0.2771688,0.1945756,1,16.34578727,19.66069386,1,1
55,57,Wisconsin,Juneau County,26617,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,57,Wisconsin,Juneau County,26617,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,57,Wisconsin,Juneau County,26617,race-ethnicity,"Majority White, Non-Hispanic",0.237037,0.2785062,0.1955679,1,16.34578727,19.66069386,1,1
55,59,Wisconsin,Kenosha County,169290,all,All,0.3153419,0.3328558,0.2978281,1,64.65434381,61.1364856,1,1
55,59,Wisconsin,Kenosha County,169290,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,72.53585398,74.87327249,1,1
55,59,Wisconsin,Kenosha County,169290,race-ethnicity,Majority Non-White,NA,NA,NA,3,71.45454545,71.76363636,1,1
55,59,Wisconsin,Kenosha County,169290,race-ethnicity,"Majority White, Non-Hispanic",0.3157501,0.3333746,0.2981256,1,61.23112188,55.31580313,1,1
55,61,Wisconsin,Kewaunee County,20383,all,All,0.1545455,0.1936054,0.1154855,1,28.66737968,28.77540107,1,1
55,61,Wisconsin,Kewaunee County,20383,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,61,Wisconsin,Kewaunee County,20383,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,61,Wisconsin,Kewaunee County,20383,race-ethnicity,"Majority White, Non-Hispanic",0.1545455,0.1936054,0.1154855,1,28.66737968,28.77540107,1,1
55,63,Wisconsin,La Crosse County,118230,all,All,0.1921546,0.2105724,0.1737369,1,46.01272925,53.13323842,1,1
55,63,Wisconsin,La Crosse County,118230,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,63,Wisconsin,La Crosse County,118230,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,63,Wisconsin,La Crosse County,118230,race-ethnicity,"Majority White, Non-Hispanic",0.192,0.2104594,0.1735406,1,46.01272925,53.13323842,1,1
55,65,Wisconsin,Lafayette County,16665,all,All,0.1862348,0.2348832,0.1375864,1,22.75368421,13.42385965,1,1
55,65,Wisconsin,Lafayette County,16665,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,65,Wisconsin,Lafayette County,16665,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,65,Wisconsin,Lafayette County,16665,race-ethnicity,"Majority White, Non-Hispanic",0.1862348,0.2348832,0.1375864,1,22.75368421,13.42385965,1,1
55,67,Wisconsin,Langlade County,19268,all,All,0.2552553,0.3021558,0.2083547,1,13.45470085,3.182051282,1,1
55,67,Wisconsin,Langlade County,19268,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,67,Wisconsin,Langlade County,19268,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,67,Wisconsin,Langlade County,19268,race-ethnicity,"Majority White, Non-Hispanic",0.2552553,0.3021558,0.2083547,1,13.45470085,3.182051282,1,1
55,69,Wisconsin,Lincoln County,27689,all,All,0.240991,0.280818,0.2011639,1,28.75953505,15.27460952,1,1
55,69,Wisconsin,Lincoln County,27689,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,69,Wisconsin,Lincoln County,27689,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,69,Wisconsin,Lincoln County,27689,race-ethnicity,"Majority White, Non-Hispanic",0.240991,0.280818,0.2011639,1,28.75953505,15.27460952,1,1
55,71,Wisconsin,Manitowoc County,79074,all,All,0.2107372,0.2333734,0.1881009,1,28.01915295,48.61491772,1,1
55,71,Wisconsin,Manitowoc County,79074,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,71,Wisconsin,Manitowoc County,79074,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,71,Wisconsin,Manitowoc County,79074,race-ethnicity,"Majority White, Non-Hispanic",0.2098866,0.2326172,0.1871559,1,28.01915295,48.61491772,1,1
55,73,Wisconsin,Marathon County,135428,all,All,0.1835772,0.2000649,0.1670895,1,42.41525496,30.2518941,1,1
55,73,Wisconsin,Marathon County,135428,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,73,Wisconsin,Marathon County,135428,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,73,Wisconsin,Marathon County,135428,race-ethnicity,"Majority White, Non-Hispanic",0.1825922,0.199065,0.1661195,1,42.41525496,30.2518941,1,1
55,75,Wisconsin,Marinette County,40434,all,All,0.2464589,0.2782706,0.2146472,1,13.32994328,16.96518678,1,1
55,75,Wisconsin,Marinette County,40434,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,75,Wisconsin,Marinette County,40434,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,75,Wisconsin,Marinette County,40434,race-ethnicity,"Majority White, Non-Hispanic",0.2464589,0.2782706,0.2146472,1,13.32994328,16.96518678,1,1
55,77,Wisconsin,Marquette County,15434,all,All,0.2008929,0.2534811,0.1483046,1,15.42692046,15.11896669,1,1
55,77,Wisconsin,Marquette County,15434,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,77,Wisconsin,Marquette County,15434,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,77,Wisconsin,Marquette County,15434,race-ethnicity,"Majority White, Non-Hispanic",0.2008929,0.2534811,0.1483046,1,15.42692046,15.11896669,1,1
55,78,Wisconsin,Menominee County,4658,all,All,0.4814815,0.6160025,0.3469605,1,11.8,26,1,1
55,78,Wisconsin,Menominee County,4658,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,78,Wisconsin,Menominee County,4658,race-ethnicity,Majority Non-White,0.4814815,0.6160025,0.3469605,1,NA,NA,NA,NA
55,78,Wisconsin,Menominee County,4658,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
55,79,Wisconsin,Milwaukee County,948201,all,All,0.4011042,0.4088468,0.3933617,1,71.60852891,77.22229014,1,1
55,79,Wisconsin,Milwaukee County,948201,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,72.07476914,75.6992106,1,1
55,79,Wisconsin,Milwaukee County,948201,race-ethnicity,Majority Non-White,0.5896831,0.6013884,0.5779778,1,74.22038735,82.00528331,1,1
55,79,Wisconsin,Milwaukee County,948201,race-ethnicity,"Majority White, Non-Hispanic",0.2467625,0.2559735,0.2375515,1,68.01532012,71.24215196,1,1
55,81,Wisconsin,Monroe County,46051,all,All,0.2359051,0.2679818,0.2038283,1,31.28118503,28.1450104,1,1
55,81,Wisconsin,Monroe County,46051,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,81,Wisconsin,Monroe County,46051,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,81,Wisconsin,Monroe County,46051,race-ethnicity,"Majority White, Non-Hispanic",0.2369598,0.2691578,0.2047617,1,31.28118503,28.1450104,1,1
55,83,Wisconsin,Oconto County,37830,all,All,0.2134454,0.2463965,0.1804942,1,27.73767322,25.01127941,1,1
55,83,Wisconsin,Oconto County,37830,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,83,Wisconsin,Oconto County,37830,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,83,Wisconsin,Oconto County,37830,race-ethnicity,"Majority White, Non-Hispanic",0.2134454,0.2463965,0.1804942,1,27.73767322,25.01127941,1,1
55,85,Wisconsin,Oneida County,35470,all,All,0.2161339,0.2476322,0.1846357,1,21.88503985,7.776517474,1,1
55,85,Wisconsin,Oneida County,35470,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,85,Wisconsin,Oneida County,35470,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,85,Wisconsin,Oneida County,35470,race-ethnicity,"Majority White, Non-Hispanic",0.2167939,0.2483751,0.1852127,1,21.88503985,7.776517474,1,1
55,87,Wisconsin,Outagamie County,187365,all,All,0.1768029,0.1904366,0.1631692,1,63.03495231,46.53175201,1,1
55,87,Wisconsin,Outagamie County,187365,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,38,44,1,1
55,87,Wisconsin,Outagamie County,187365,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,87,Wisconsin,Outagamie County,187365,race-ethnicity,"Majority White, Non-Hispanic",0.1765098,0.1901619,0.1628578,1,63.62838055,46.59176463,1,1
55,89,Wisconsin,Ozaukee County,89147,all,All,0.1248322,0.1416209,0.1080435,1,42.4464984,35.10344828,1,1
55,89,Wisconsin,Ozaukee County,89147,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,89,Wisconsin,Ozaukee County,89147,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,89,Wisconsin,Ozaukee County,89147,race-ethnicity,"Majority White, Non-Hispanic",0.1248322,0.1416209,0.1080435,1,42.4464984,35.10344828,1,1
55,91,Wisconsin,Pepin County,7289,all,All,0.1693548,0.2356391,0.1030706,1,20.20314548,14.39056356,1,1
55,91,Wisconsin,Pepin County,7289,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,91,Wisconsin,Pepin County,7289,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,91,Wisconsin,Pepin County,7289,race-ethnicity,"Majority White, Non-Hispanic",0.1693548,0.2356391,0.1030706,1,20.20314548,14.39056356,1,1
55,93,Wisconsin,Pierce County,42555,all,All,0.1558245,0.1834951,0.1281539,1,65.24758084,34.99575171,1,1
55,93,Wisconsin,Pierce County,42555,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,93,Wisconsin,Pierce County,42555,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,93,Wisconsin,Pierce County,42555,race-ethnicity,"Majority White, Non-Hispanic",0.1558245,0.1834951,0.1281539,1,65.24758084,34.99575171,1,1
55,95,Wisconsin,Polk County,43598,all,All,0.1502809,0.1765479,0.1240139,1,24.836536,12.17524981,1,1
55,95,Wisconsin,Polk County,43598,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,95,Wisconsin,Polk County,43598,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,95,Wisconsin,Polk County,43598,race-ethnicity,"Majority White, Non-Hispanic",0.1502809,0.1765479,0.1240139,1,24.836536,12.17524981,1,1
55,97,Wisconsin,Portage County,70942,all,All,0.1650672,0.1876193,0.1425151,1,36.03476724,32.32822628,1,1
55,97,Wisconsin,Portage County,70942,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,97,Wisconsin,Portage County,70942,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,97,Wisconsin,Portage County,70942,race-ethnicity,"Majority White, Non-Hispanic",0.1650672,0.1876193,0.1425151,1,36.03476724,32.32822628,1,1
55,99,Wisconsin,Price County,13397,all,All,0.1973094,0.2496607,0.1449581,1,9.75,15.71283784,1,1
55,99,Wisconsin,Price County,13397,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,99,Wisconsin,Price County,13397,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,99,Wisconsin,Price County,13397,race-ethnicity,"Majority White, Non-Hispanic",0.1981982,0.2507567,0.1456397,1,9.75,15.71283784,1,1
55,101,Wisconsin,Racine County,196584,all,All,0.3497393,0.366617,0.3328615,1,52.57710701,45.88398236,1,1
55,101,Wisconsin,Racine County,196584,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,59.56898627,51.20828317,1,1
55,101,Wisconsin,Racine County,196584,race-ethnicity,Majority Non-White,0.6206896,0.6796695,0.5617098,1,61.38140807,62.11027569,1,1
55,101,Wisconsin,Racine County,196584,race-ethnicity,"Majority White, Non-Hispanic",0.2932427,0.3116413,0.274844,1,43.62362746,33.53724038,1,1
55,103,Wisconsin,Richland County,17377,all,All,0.1811847,0.2258249,0.1365444,1,13.89389234,7.188923395,1,1
55,103,Wisconsin,Richland County,17377,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,103,Wisconsin,Richland County,17377,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,103,Wisconsin,Richland County,17377,race-ethnicity,"Majority White, Non-Hispanic",0.1789474,0.2235279,0.1343669,1,13.89389234,7.188923395,1,1
55,105,Wisconsin,Rock County,163129,all,All,0.3159117,0.3338433,0.2979802,1,36.28044537,29.54815588,1,1
55,105,Wisconsin,Rock County,163129,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,42.97848306,38.81280258,1,1
55,105,Wisconsin,Rock County,163129,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,105,Wisconsin,Rock County,163129,race-ethnicity,"Majority White, Non-Hispanic",0.314822,0.3328277,0.2968163,1,35.28518903,28.17152905,1,1
55,107,Wisconsin,Rusk County,14147,all,All,0.2488263,0.3070241,0.1906285,1,6.680125852,3.690089145,1,1
55,107,Wisconsin,Rusk County,14147,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,107,Wisconsin,Rusk County,14147,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,107,Wisconsin,Rusk County,14147,race-ethnicity,"Majority White, Non-Hispanic",0.2488263,0.3070241,0.1906285,1,6.680125852,3.690089145,1,1
55,109,Wisconsin,St. Croix County,89694,all,All,0.1390681,0.1572326,0.1209036,1,64.5988082,33.42045455,1,1
55,109,Wisconsin,St. Croix County,89694,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,109,Wisconsin,St. Croix County,89694,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,109,Wisconsin,St. Croix County,89694,race-ethnicity,"Majority White, Non-Hispanic",0.1390681,0.1572326,0.1209036,1,64.5988082,33.42045455,2,2
55,111,Wisconsin,Sauk County,64249,all,All,0.2550832,0.2810691,0.2290973,1,33.95068341,17.41632804,1,1
55,111,Wisconsin,Sauk County,64249,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,111,Wisconsin,Sauk County,64249,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,111,Wisconsin,Sauk County,64249,race-ethnicity,"Majority White, Non-Hispanic",0.253271,0.279341,0.227201,1,33.95068341,17.41632804,2,2
55,113,Wisconsin,Sawyer County,16489,all,All,0.2908497,0.3418191,0.2398803,1,7.365349265,16.24034926,1,1
55,113,Wisconsin,Sawyer County,16489,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,113,Wisconsin,Sawyer County,16489,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,113,Wisconsin,Sawyer County,16489,race-ethnicity,"Majority White, Non-Hispanic",0.2837838,0.3352309,0.2323367,1,7.848786559,4.99502178,3,3
55,115,Wisconsin,Shawano County,40796,all,All,0.2024965,0.2318504,0.1731427,1,18.37222638,9.437796061,1,1
55,115,Wisconsin,Shawano County,40796,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,14,27,3,3
55,115,Wisconsin,Shawano County,40796,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,115,Wisconsin,Shawano County,40796,race-ethnicity,"Majority White, Non-Hispanic",0.1942029,0.2237413,0.1646645,1,19.01630435,6.850686499,3,3
55,117,Wisconsin,Sheboygan County,115456,all,All,0.2059158,0.2248239,0.1870077,1,47.19853961,74.90026805,1,1
55,117,Wisconsin,Sheboygan County,115456,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,117,Wisconsin,Sheboygan County,115456,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,117,Wisconsin,Sheboygan County,115456,race-ethnicity,"Majority White, Non-Hispanic",0.2058319,0.2247858,0.186878,1,47.19853961,74.90026805,1,1
55,119,Wisconsin,Taylor County,20412,all,All,0.1833333,0.2271928,0.1394738,1,16.71884433,23.98231997,1,1
55,119,Wisconsin,Taylor County,20412,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,119,Wisconsin,Taylor County,20412,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,119,Wisconsin,Taylor County,20412,race-ethnicity,"Majority White, Non-Hispanic",0.1833333,0.2271928,0.1394738,1,16.71884433,23.98231997,1,1
55,121,Wisconsin,Trempealeau County,29442,all,All,0.2208333,0.2579814,0.1836853,1,25.12996942,23.44151376,1,1
55,121,Wisconsin,Trempealeau County,29442,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,121,Wisconsin,Trempealeau County,29442,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,121,Wisconsin,Trempealeau County,29442,race-ethnicity,"Majority White, Non-Hispanic",0.2208333,0.2579814,0.1836853,1,25.12996942,23.44151376,1,1
55,123,Wisconsin,Vernon County,30785,all,All,0.1730769,0.2094755,0.1366784,1,17.4520013,22.90042304,1,1
55,123,Wisconsin,Vernon County,30785,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,123,Wisconsin,Vernon County,30785,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,123,Wisconsin,Vernon County,30785,race-ethnicity,"Majority White, Non-Hispanic",0.1730769,0.2094755,0.1366784,1,17.4520013,22.90042304,1,1
55,125,Wisconsin,Vilas County,21938,all,All,0.1903766,0.2256092,0.1551439,1,6.942772081,8.799206087,1,1
55,125,Wisconsin,Vilas County,21938,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,125,Wisconsin,Vilas County,21938,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,125,Wisconsin,Vilas County,21938,race-ethnicity,"Majority White, Non-Hispanic",0.1547344,0.1888383,0.1206305,1,7.226861817,0,2,2
55,127,Wisconsin,Walworth County,103718,all,All,0.2374269,0.2576008,0.217253,1,41.39296308,28.57123862,1,1
55,127,Wisconsin,Walworth County,103718,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,127,Wisconsin,Walworth County,103718,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,127,Wisconsin,Walworth County,103718,race-ethnicity,"Majority White, Non-Hispanic",0.2378121,0.2581647,0.2174595,1,41.39296308,28.57123862,1,1
55,129,Wisconsin,Washburn County,15878,all,All,0.2051282,0.2500066,0.1602498,1,9.107790822,1.344717182,1,1
55,129,Wisconsin,Washburn County,15878,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,129,Wisconsin,Washburn County,15878,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,129,Wisconsin,Washburn County,15878,race-ethnicity,"Majority White, Non-Hispanic",0.2051282,0.2500066,0.1602498,1,9.107790822,1.344717182,1,1
55,131,Wisconsin,Washington County,135693,all,All,0.1670481,0.1826925,0.1514036,1,41.15646335,33.53452714,1,1
55,131,Wisconsin,Washington County,135693,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,131,Wisconsin,Washington County,135693,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,131,Wisconsin,Washington County,135693,race-ethnicity,"Majority White, Non-Hispanic",0.1671245,0.1827754,0.1514736,1,41.15646335,33.53452714,1,1
55,133,Wisconsin,Waukesha County,403072,all,All,0.1402448,0.1486122,0.1318775,1,49.09012804,47.068524,1,1
55,133,Wisconsin,Waukesha County,403072,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,62.10357143,58.94285714,1,1
55,133,Wisconsin,Waukesha County,403072,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,133,Wisconsin,Waukesha County,403072,race-ethnicity,"Majority White, Non-Hispanic",0.1402124,0.1485961,0.1318288,1,48.28316428,46.33219648,1,1
55,135,Wisconsin,Waupaca County,51128,all,All,0.2026578,0.2288913,0.1764243,1,28.06999554,14.69148462,1,1
55,135,Wisconsin,Waupaca County,51128,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,135,Wisconsin,Waupaca County,51128,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,135,Wisconsin,Waupaca County,51128,race-ethnicity,"Majority White, Non-Hispanic",0.2026578,0.2288913,0.1764243,1,28.06999554,14.69148462,1,1
55,137,Wisconsin,Waushara County,24263,all,All,0.2317708,0.274031,0.1895106,1,12.17268253,10.109516,1,1
55,137,Wisconsin,Waushara County,24263,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,137,Wisconsin,Waushara County,24263,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,137,Wisconsin,Waushara County,24263,race-ethnicity,"Majority White, Non-Hispanic",0.232376,0.27473,0.190022,1,12.17268253,10.109516,1,1
55,139,Wisconsin,Winnebago County,171020,all,All,0.2224285,0.2381388,0.2067182,1,47.75378467,44.23761657,1,1
55,139,Wisconsin,Winnebago County,171020,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,139,Wisconsin,Winnebago County,171020,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,139,Wisconsin,Winnebago County,171020,race-ethnicity,"Majority White, Non-Hispanic",0.2225131,0.2382813,0.2067449,1,47.75378467,44.23761657,1,1
55,141,Wisconsin,Wood County,73055,all,All,0.2177033,0.240554,0.1948527,1,27.17569302,21.27502567,1,1
55,141,Wisconsin,Wood County,73055,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
55,141,Wisconsin,Wood County,73055,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
55,141,Wisconsin,Wood County,73055,race-ethnicity,"Majority White, Non-Hispanic",0.217079,0.2399151,0.1942429,1,27.17569302,21.27502567,1,1
56,1,Wyoming,Albany County,38601,all,All,0.2875,0.3250199,0.2499801,1,29.31438071,47.50507066,1,1
56,1,Wyoming,Albany County,38601,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
56,1,Wyoming,Albany County,38601,race-ethnicity,Majority Non-White,NA,NA,NA,3,NA,NA,NA,NA
56,1,Wyoming,Albany County,38601,race-ethnicity,"Majority White, Non-Hispanic",0.2841122,0.322364,0.2458603,1,29.31438071,47.50507066,1,1
56,3,Wyoming,Big Horn County,11881,all,All,0.2620321,0.325229,0.1988352,1,20.67839196,23.33955492,1,1
